datetime,wtemp_a_1,ltemp_a_2,wtrhgt__3
12/11/2020 10:33,-1.3,-8,-22
12/11/2020 11:33,-1.3,-6.4,-22
12/11/2020 12:33,-0.9,-4.5,-22
12/11/2020 13:33,-0.6,-4.2,-22
12/11/2020 14:33,-0.6,-4.5,-22
12/11/2020 15:33,-0.6,-4.9,-22
12/11/2020 16:33,-0.6,-6.4,-21
12/11/2020 17:33,-0.9,-8,-22
12/11/2020 18:33,-0.9,-8.8,-22
12/11/2020 19:33,-0.9,-9.7,-22
12/11/2020 20:33,-1.3,-10.5,-22
12/11/2020 21:33,-1.3,-12.2,-22
12/11/2020 22:33,-1.3,-12.7,-22
12/11/2020 23:33,-1.6,-12.7,-22
12/12/2020 0:33,-1.6,-12.2,-22
12/12/2020 1:33,-1.6,-10.9,-22
12/12/2020 2:33,-1.3,-11.4,-22
12/12/2020 3:33,-1.6,-11.8,-22
12/12/2020 4:33,-1.6,-11.4,-22
12/12/2020 5:33,-1.6,-10.9,-22
12/12/2020 6:33,-1.3,-10.9,-22
12/12/2020 7:33,-1.3,-10.9,-22
12/12/2020 8:33,-1.3,-10.9,-22
12/12/2020 9:33,-1.3,-10.5,-22
12/12/2020 10:33,-1.3,-8.8,-22
12/12/2020 11:33,-1.3,-6.8,-22
12/12/2020 12:33,-0.9,-6.4,-22
12/12/2020 13:33,-0.9,-7.2,-22
12/12/2020 14:33,-0.9,-8,-22
12/12/2020 15:33,-0.9,-8.8,-22
12/12/2020 16:33,-1.3,-10.1,-22
12/12/2020 17:33,-1.3,-11.4,-22
12/12/2020 18:33,-1.3,-12.2,-22
12/12/2020 19:33,-1.3,-12.7,-22
12/12/2020 20:33,-1.3,-13.2,-22
12/12/2020 21:33,-1.3,-13.2,-22
12/12/2020 22:33,-1.3,-13.2,-22
12/12/2020 23:33,-1.6,-14.6,-22
12/13/2020 0:33,-1.6,-18.1,-22
12/13/2020 1:33,-2,-19.7,-22
12/13/2020 2:33,-2,-20.9,-22
12/13/2020 3:33,-2.3,-21.5,-22
12/13/2020 4:33,-2.3,-18.6,-22
12/13/2020 5:33,-2.3,-16.5,-22
12/13/2020 6:33,-2,-16,-22
12/13/2020 7:33,-2,-16,-22
12/13/2020 8:33,-2,-15,-22
12/13/2020 9:33,-2,-14.1,-22
12/13/2020 10:33,-2,-13.2,-22
12/13/2020 11:33,-1.6,-11.8,-22
12/13/2020 12:33,-1.6,-10.1,-22
12/13/2020 13:33,-1.6,-8.8,-22
12/13/2020 14:33,-1.6,-10.1,-22
12/13/2020 15:33,-1.6,-10.1,-22
12/13/2020 16:33,-1.3,-8.8,-22
12/13/2020 17:33,-1.3,-11.4,-22
12/13/2020 18:33,-1.6,-12.7,-22
12/13/2020 19:33,-1.6,-13.2,-22
12/13/2020 20:33,-1.6,-11.8,-22
12/13/2020 21:33,-1.6,-8.8,-22
12/13/2020 22:33,-1.6,-7.6,-22
12/13/2020 23:33,-1.3,-8.8,-22
12/14/2020 0:33,-1.3,-8,-22
12/14/2020 1:33,-1.3,-7.6,-22
12/14/2020 2:33,-1.3,-7.6,-22
12/14/2020 3:33,-1.3,-6.4,-22
12/14/2020 4:33,-1.3,-5.7,-22
12/14/2020 5:33,-1.3,-6.1,-22
12/14/2020 6:33,-1.3,-6.4,-22
12/14/2020 7:33,-1.3,-6.8,-22
12/14/2020 8:33,-0.9,-6.4,-22
12/14/2020 9:33,-0.9,-5.3,-22
12/14/2020 10:33,-0.9,-4.5,-22
12/14/2020 11:33,-0.9,-3.8,-22
12/14/2020 12:33,-0.9,-2.7,-22
12/14/2020 13:33,-0.6,-2,-22
12/14/2020 14:33,-0.6,-3.1,-22
12/14/2020 15:33,-0.6,-4.2,-22
12/14/2020 16:33,-0.6,-6.1,-22
12/14/2020 17:33,-0.6,-7.6,-22
12/14/2020 18:33,-0.9,-8.4,-22
12/14/2020 19:33,-0.9,-8.8,-22
12/14/2020 20:33,-0.9,-9.2,-22
12/14/2020 21:33,-0.9,-10.5,-22
12/14/2020 22:33,-0.9,-10.5,-22
12/14/2020 23:33,-1.3,-10.9,-22
12/15/2020 0:33,-1.3,-11.4,-22
12/15/2020 1:33,-1.3,-12.2,-22
12/15/2020 2:33,-1.3,-13.6,-22
12/15/2020 3:33,-1.6,-13.6,-22
12/15/2020 4:33,-1.6,-13.2,-22
12/15/2020 5:33,-1.6,-13.2,-22
12/15/2020 6:33,-1.6,-12.7,-22
12/15/2020 7:33,-1.6,-12.7,-22
12/15/2020 8:33,-1.6,-12.2,-22
12/15/2020 9:33,-1.6,-10.9,-22
12/15/2020 10:33,-1.6,-9.7,-22
12/15/2020 11:33,-1.3,-8.4,-22
12/15/2020 12:33,-1.3,-7.6,-22
12/15/2020 13:33,-1.3,-8.4,-22
12/15/2020 14:33,-1.3,-10.5,-22
12/15/2020 15:33,-1.3,-10.9,-22
12/15/2020 16:33,-1.3,-11.4,-22
12/15/2020 17:33,-1.6,-11.8,-22
12/15/2020 18:33,-1.6,-12.2,-22
12/15/2020 19:33,-1.6,-12.7,-22
12/15/2020 20:33,-1.6,-12.7,-22
12/15/2020 21:33,-1.6,-12.7,-22
12/15/2020 22:33,-1.6,-11.8,-22
12/15/2020 23:33,-1.6,-11.8,-22
12/16/2020 0:33,-1.3,-11.8,-22
12/16/2020 1:33,-1.3,-11.8,-22
12/16/2020 2:33,-1.3,-11.4,-22
12/16/2020 3:33,-1.3,-11.4,-22
12/16/2020 4:33,-1.3,-10.9,-22
12/16/2020 5:33,-1.3,-10.9,-22
12/16/2020 6:33,-1.3,-10.5,-22
12/16/2020 7:33,-1.3,-10.5,-22
12/16/2020 8:33,-1.3,-10.5,-22
12/16/2020 9:33,-1.3,-9.2,-22
12/16/2020 10:33,-1.3,-8,-22
12/16/2020 11:33,-1.3,-6.8,-22
12/16/2020 12:33,-0.9,-5.7,-22
12/16/2020 13:33,-0.9,-5.3,-22
12/16/2020 14:33,-0.9,-6.1,-22
12/16/2020 15:33,-0.9,-6.8,-22
12/16/2020 16:33,-0.9,-8,-22
12/16/2020 17:33,-0.9,-8.4,-22
12/16/2020 18:33,-0.9,-8.8,-22
12/16/2020 19:33,-0.9,-9.2,-22
12/16/2020 20:33,-0.9,-9.2,-22
12/16/2020 21:33,-0.9,-8.8,-22
12/16/2020 22:33,-0.9,-8.8,-22
12/16/2020 23:33,-0.9,-8.8,-22
12/17/2020 0:33,-0.9,-8.8,-22
12/17/2020 1:33,-0.9,-9.2,-22
12/17/2020 2:33,-0.9,-10.1,-22
12/17/2020 3:33,-0.9,-10.5,-22
12/17/2020 4:33,-0.9,-11.8,-22
12/17/2020 5:33,-0.9,-12.2,-22
12/17/2020 6:33,-0.9,-10.9,-22
12/17/2020 7:33,-0.9,-10.9,-22
12/17/2020 8:33,-0.9,-11.4,-22
12/17/2020 9:33,-0.9,-8,-22
12/17/2020 10:33,-0.9,-3.8,-22
12/17/2020 11:33,-0.9,-2.7,-22
12/17/2020 12:33,-0.9,-2.3,-22
12/17/2020 13:33,-0.9,-1.6,-22
12/17/2020 14:33,-0.6,-1.3,-22
12/17/2020 15:33,-0.6,-1.6,-22
12/17/2020 16:33,-0.6,-2.7,-22
12/17/2020 17:33,-0.6,-3.4,-22
12/17/2020 18:33,-0.6,-4.2,-22
12/17/2020 19:33,-0.6,-4.5,-22
12/17/2020 20:33,-0.6,-4.9,-22
12/17/2020 21:33,-0.6,-4.5,-22
12/17/2020 22:33,-0.6,-4.9,-22
12/17/2020 23:33,-0.6,-5.3,-22
12/18/2020 0:33,-0.6,-4.9,-22
12/18/2020 1:33,-0.6,-4.9,-22
12/18/2020 2:33,-0.6,-4.9,-22
12/18/2020 3:33,-0.6,-5.3,-22
12/18/2020 4:33,-0.6,-5.7,-22
12/18/2020 5:33,-0.6,-6.4,-22
12/18/2020 6:33,-0.6,-6.4,-22
12/18/2020 7:33,-0.6,-6.8,-22
12/18/2020 8:33,-0.6,-7.2,-22
12/18/2020 9:33,-0.6,-6.4,-22
12/18/2020 10:33,-0.6,-5.7,-22
12/18/2020 11:33,-0.6,-4.9,-22
12/18/2020 12:33,-0.6,-3.8,-22
12/18/2020 13:33,-0.6,-4.2,-22
12/18/2020 14:33,-0.6,-4.2,-22
12/18/2020 15:33,-0.6,-4.9,-22
12/18/2020 16:33,-0.6,-5.7,-22
12/18/2020 17:33,-0.6,-6.4,-22
12/18/2020 18:33,-0.6,-7.2,-22
12/18/2020 19:33,-0.6,-8,-22
12/18/2020 20:33,-0.6,-8.8,-22
12/18/2020 21:33,-0.6,-9.2,-22
12/18/2020 22:33,-0.6,-10.1,-22
12/18/2020 23:33,-0.9,-10.5,-22
12/19/2020 0:33,-0.9,-10.9,-22
12/19/2020 1:33,-0.9,-11.4,-22
12/19/2020 2:33,-0.9,-10.9,-22
12/19/2020 3:33,-0.9,-10.9,-22
12/19/2020 4:33,-0.9,-10.5,-22
12/19/2020 5:33,-0.9,-10.5,-22
12/19/2020 6:33,-0.9,-10.1,-22
12/19/2020 7:33,-0.9,-10.5,-22
12/19/2020 8:33,-0.9,-9.7,-22
12/19/2020 9:33,-0.9,-8.4,-22
12/19/2020 10:33,-0.9,-7.6,-22
12/19/2020 11:33,-0.9,-6.4,-22
12/19/2020 12:33,-0.9,-5.7,-22
12/19/2020 13:33,-0.9,-5.3,-22
12/19/2020 14:33,-0.6,-5.7,-22
12/19/2020 15:33,-0.6,-6.8,-22
12/19/2020 16:33,-0.6,-7.2,-22
12/19/2020 17:33,-0.6,-8,-22
12/19/2020 18:33,-0.6,-8.4,-22
12/19/2020 19:33,-0.6,-8.4,-22
12/19/2020 20:33,-0.6,-8.4,-22
12/19/2020 21:33,-0.6,-8.8,-22
12/19/2020 22:33,-0.6,-8.8,-22
12/19/2020 23:33,-0.6,-8.8,-22
12/20/2020 0:33,-0.6,-8.8,-22
12/20/2020 1:33,-0.6,-8.8,-22
12/20/2020 2:33,-0.6,-8.8,-22
12/20/2020 3:33,-0.6,-8.8,-22
12/20/2020 4:33,-0.6,-9.2,-22
12/20/2020 5:33,-0.6,-9.2,-22
12/20/2020 6:33,-0.6,-8.4,-22
12/20/2020 7:33,-0.6,-7.2,-22
12/20/2020 8:33,-0.6,-6.4,-22
12/20/2020 9:33,-0.6,-5.7,-22
12/20/2020 10:33,-0.6,-5.3,-22
12/20/2020 11:33,-0.6,-4.5,-22
12/20/2020 12:33,-0.6,-3.4,-22
12/20/2020 13:33,-0.6,-2.7,-22
12/20/2020 14:33,-0.6,-3.1,-22
12/20/2020 15:33,-0.6,-3.1,-22
12/20/2020 16:33,-0.6,-3.1,-22
12/20/2020 17:33,-0.6,-3.4,-22
12/20/2020 18:33,-0.2,-3.1,-21
12/20/2020 19:33,-0.2,-2.7,-22
12/20/2020 20:33,-0.2,-2,-22
12/20/2020 21:33,-0.2,-1.6,-22
12/20/2020 22:33,-0.2,-1.6,-21
12/20/2020 23:33,-0.2,-1.6,-21
12/21/2020 0:33,-0.2,-1.6,-22
12/21/2020 1:33,-0.2,-1.6,-21
12/21/2020 2:33,0.1,-2,-21
12/21/2020 3:33,0.1,-2,-21
12/21/2020 4:33,0.1,-2.3,-21
12/21/2020 5:33,0.1,-2.7,-21
12/21/2020 6:33,0.1,-3.1,-21
12/21/2020 7:33,0.1,-3.1,-21
12/21/2020 8:33,0.1,-3.4,-21
12/21/2020 9:33,0.1,-2.7,-21
12/21/2020 10:33,0.1,-1.6,-20
12/21/2020 11:33,0.1,-0.9,-21
12/21/2020 12:33,0.1,-0.2,-21
12/21/2020 13:33,0.1,0.1,-20
12/21/2020 14:33,0.1,0.1,-20
12/21/2020 15:33,0.1,0.8,-20
12/21/2020 16:33,0.1,0.8,-20
12/21/2020 17:33,0.1,-1.3,-20
12/21/2020 18:33,0.1,-2.3,-20
12/21/2020 19:33,0.1,-3.8,-20
12/21/2020 20:33,0.1,-3.4,-20
12/21/2020 21:33,0.1,-3.1,-20
12/21/2020 22:33,0.1,-4.5,-20
12/21/2020 23:33,0.1,-5.7,-20
12/22/2020 0:33,0.1,-6.4,-20
12/22/2020 1:33,0.1,-6.1,-20
12/22/2020 2:33,0.1,-5.3,-20
12/22/2020 3:33,0.1,-3.8,-20
12/22/2020 4:33,0.1,-2.7,-20
12/22/2020 5:33,0.1,-2.7,-20
12/22/2020 6:33,0.1,-3.1,-21
12/22/2020 7:33,0.1,-3.1,-20
12/22/2020 8:33,0.1,-3.4,-20
12/22/2020 9:33,0.1,-2.3,-20
12/22/2020 10:33,0.1,-1.3,-20
12/22/2020 11:33,0.1,-0.2,-20
12/22/2020 12:33,0.1,0.8,-20
12/22/2020 13:33,0.1,1.5,-20
12/22/2020 14:33,0.1,0.8,-20
12/22/2020 15:33,0.1,0.8,-20
12/22/2020 16:33,0.1,-0.6,-20
12/22/2020 17:33,0.1,-2.7,-20
12/22/2020 18:33,0.1,-4.2,-20
12/22/2020 19:33,0.1,-6.8,-21
12/22/2020 20:33,0.1,-10.1,-21
12/22/2020 21:33,0.1,-12.2,-21
12/22/2020 22:33,0.1,-12.7,-21
12/22/2020 23:33,-0.2,-13.2,-21
12/23/2020 0:33,-0.2,-13.6,-21
12/23/2020 1:33,-0.2,-14.1,-21
12/23/2020 2:33,-0.2,-14.1,-21
12/23/2020 3:33,-0.2,-14.6,-21
12/23/2020 4:33,-0.2,-15,-21
12/23/2020 5:33,-0.2,-15.5,-21
12/23/2020 6:33,-0.2,-16,-21
12/23/2020 7:33,-0.2,-16,-21
12/23/2020 8:33,-0.2,-16,-21
12/23/2020 9:33,-0.2,-15,-21
12/23/2020 10:33,-0.2,-14.1,-21
12/23/2020 11:33,-0.6,-13.2,-21
12/23/2020 12:33,-0.6,-12.7,-21
12/23/2020 13:33,-0.2,-13.2,-21
12/23/2020 14:33,-0.2,-13.2,-21
12/23/2020 15:33,-0.2,-14.1,-21
12/23/2020 16:33,-0.2,-15.5,-21
12/23/2020 17:33,-0.2,-16.5,-21
12/23/2020 18:33,-0.2,-17,-21
12/23/2020 19:33,-0.6,-17.6,-21
12/23/2020 20:33,-0.6,-17.6,-21
12/23/2020 21:33,-0.6,-17,-21
12/23/2020 22:33,-0.6,-16.5,-21
12/23/2020 23:33,-0.6,-16.5,-21
12/24/2020 0:33,-0.6,-16,-21
12/24/2020 1:33,-0.9,-16,-21
12/24/2020 2:33,-0.9,-16,-21
12/24/2020 3:33,-0.9,-15.5,-21
12/24/2020 4:33,-0.9,-15.5,-21
12/24/2020 5:33,-0.9,-15,-22
12/24/2020 6:33,-0.6,-14.6,-21
12/24/2020 7:33,-0.6,-14.6,-21
12/24/2020 8:33,-0.6,-14.1,-21
12/24/2020 9:33,-0.6,-12.7,-21
12/24/2020 10:33,-0.6,-11.4,-21
12/24/2020 11:33,-0.6,-8.8,-21
12/24/2020 12:33,-0.6,-7.6,-22
12/24/2020 13:33,-0.6,-6.1,-22
12/24/2020 14:33,-0.2,-6.8,-21
12/24/2020 15:33,-0.2,-6.1,-22
12/24/2020 16:33,-0.2,-8,-21
12/24/2020 17:33,-0.2,-8.8,-21
12/24/2020 18:33,-0.2,-8.4,-21
12/24/2020 19:33,-0.2,-8.4,-21
12/24/2020 20:33,-0.2,-8.4,-21
12/24/2020 21:33,-0.2,-9.2,-21
12/24/2020 22:33,-0.2,-8.8,-21
12/24/2020 23:33,-0.2,-8.4,-21
12/25/2020 0:33,-0.2,-8.4,-21
12/25/2020 1:33,-0.2,-7.6,-21
12/25/2020 2:33,-0.2,-6.4,-21
12/25/2020 3:33,-0.2,-6.4,-21
12/25/2020 4:33,-0.2,-6.8,-21
12/25/2020 5:33,-0.2,-7.2,-21
12/25/2020 6:33,-0.2,-7.2,-21
12/25/2020 7:33,-0.2,-6.8,-21
12/25/2020 8:33,-0.2,-6.1,-21
12/25/2020 9:33,-0.2,-4.5,-21
12/25/2020 10:33,-0.2,-3.8,-21
12/25/2020 11:33,-0.2,-3.4,-21
12/25/2020 12:33,-0.2,-2.7,-21
12/25/2020 13:33,-0.2,-2,-21
12/25/2020 14:33,-0.2,-3.1,-21
12/25/2020 15:33,-0.2,-3.8,-21
12/25/2020 16:33,-0.2,-5.3,-21
12/25/2020 17:33,-0.2,-6.1,-21
12/25/2020 18:33,-0.2,-6.8,-21
12/25/2020 19:33,-0.2,-6.8,-21
12/25/2020 20:33,-0.2,-7.2,-21
12/25/2020 21:33,-0.2,-7.6,-21
12/25/2020 22:33,-0.2,-8.4,-21
12/25/2020 23:33,-0.2,-8.4,-21
12/26/2020 0:33,-0.2,-8.4,-21
12/26/2020 1:33,-0.2,-7.6,-21
12/26/2020 2:33,-0.2,-7.2,-21
12/26/2020 3:33,-0.2,-8,-21
12/26/2020 4:33,-0.2,-6.4,-21
12/26/2020 5:33,-0.2,-7.2,-21
12/26/2020 6:33,-0.2,-8.4,-21
12/26/2020 7:33,-0.2,-8.4,-21
12/26/2020 8:33,-0.2,-6.8,-21
12/26/2020 9:33,0.1,-6.1,-21
12/26/2020 10:33,0.1,-3.8,-21
12/26/2020 11:33,0.1,-2.3,-21
12/26/2020 12:33,0.1,-1.6,-21
12/26/2020 13:33,0.1,-0.6,-21
12/26/2020 14:33,0.1,-1.6,-21
12/26/2020 15:33,0.1,-2,-21
12/26/2020 16:33,0.1,-1.6,-21
12/26/2020 17:33,0.1,-2,-21
12/26/2020 18:33,0.1,-3.1,-21
12/26/2020 19:33,0.1,-4.2,-21
12/26/2020 20:33,0.1,-4.9,-21
12/26/2020 21:33,0.1,-6.1,-21
12/26/2020 22:33,0.1,-7.2,-21
12/26/2020 23:33,0.1,-7.2,-21
12/27/2020 0:33,0.1,-7.2,-21
12/27/2020 1:33,0.1,-7.2,-21
12/27/2020 2:33,0.1,-7.2,-21
12/27/2020 3:33,0.1,-7.2,-21
12/27/2020 4:33,0.1,-7.2,-21
12/27/2020 5:33,0.1,-7.6,-21
12/27/2020 6:33,0.1,-8,-21
12/27/2020 7:33,0.1,-8,-21
12/27/2020 8:33,0.1,-8,-21
12/27/2020 9:33,0.1,-8,-20
12/27/2020 10:33,0.1,-7.2,-21
12/27/2020 11:33,0.1,-6.4,-21
12/27/2020 12:33,0.1,-5.7,-21
12/27/2020 13:33,0.1,-6.1,-21
12/27/2020 14:33,0.1,-6.4,-20
12/27/2020 15:33,0.1,-6.4,-20
12/27/2020 16:33,0.1,-6.8,-20
12/27/2020 17:33,0.1,-7.2,-21
12/27/2020 18:33,0.1,-7.6,-21
12/27/2020 19:33,0.1,-8,-21
12/27/2020 20:33,0.1,-8.8,-20
12/27/2020 21:33,0.1,-9.7,-20
12/27/2020 22:33,0.1,-10.5,-20
12/27/2020 23:33,0.1,-10.9,-20
12/28/2020 0:33,0.1,-11.4,-20
12/28/2020 1:33,0.1,-11.4,-20
12/28/2020 2:33,0.1,-11.4,-20
12/28/2020 3:33,0.1,-11.8,-20
12/28/2020 4:33,0.1,-12.2,-20
12/28/2020 5:33,0.1,-12.7,-20
12/28/2020 6:33,0.1,-12.7,-20
12/28/2020 7:33,0.1,-12.2,-20
12/28/2020 8:33,0.1,-11.8,-20
12/28/2020 9:33,0.1,-10.9,-20
12/28/2020 10:33,0.1,-9.7,-20
12/28/2020 11:33,0.1,-8.8,-20
12/28/2020 12:33,0.1,-8.4,-20
12/28/2020 13:33,0.1,-8,-20
12/28/2020 14:33,0.1,-8,-20
12/28/2020 15:33,0.1,-7.6,-20
12/28/2020 16:33,0.1,-8,-20
12/28/2020 17:33,0.1,-8.4,-20
12/28/2020 18:33,0.1,-8.8,-20
12/28/2020 19:33,0.1,-8.8,-20
12/28/2020 20:33,0.1,-8.8,-20
12/28/2020 21:33,0.1,-8.8,-20
12/28/2020 22:33,0.1,-8.8,-20
12/28/2020 23:33,0.1,-8.8,-20
12/29/2020 0:33,0.1,-8.8,-20
12/29/2020 1:33,0.1,-8.8,-20
12/29/2020 2:33,0.1,-8,-20
12/29/2020 3:33,0.1,-7.2,-20
12/29/2020 4:33,0.1,-6.8,-20
12/29/2020 5:33,0.1,-6.8,-20
12/29/2020 6:33,0.1,-6.8,-20
12/29/2020 7:33,0.1,-7.2,-20
12/29/2020 8:33,0.1,-7.2,-20
12/29/2020 9:33,0.1,-7.6,-20
12/29/2020 10:33,0.1,-7.2,-20
12/29/2020 11:33,0.1,-6.8,-20
12/29/2020 12:33,0.1,-7.6,-20
12/29/2020 13:33,0.1,-8.4,-20
12/29/2020 14:33,0.1,-9.2,-20
12/29/2020 15:33,0.1,-9.7,-20
12/29/2020 16:33,0.1,-10.1,-20
12/29/2020 17:33,0.1,-10.5,-20
12/29/2020 18:33,0.1,-10.5,-20
12/29/2020 19:33,0.1,-10.5,-20
12/29/2020 20:33,0.1,-10.5,-20
12/29/2020 21:33,0.1,-10.5,-20
12/29/2020 22:33,0.1,-10.9,-20
12/29/2020 23:33,0.1,-10.9,-20
12/30/2020 0:33,0.1,-10.5,-20
12/30/2020 1:33,0.1,-10.5,-20
12/30/2020 2:33,0.1,-10.1,-20
12/30/2020 3:33,0.1,-10.9,-20
12/30/2020 4:33,0.1,-10.9,-20
12/30/2020 5:33,0.1,-10.9,-20
12/30/2020 6:33,0.1,-10.9,-20
12/30/2020 7:33,0.1,-10.9,-20
12/30/2020 8:33,0.1,-11.4,-20
12/30/2020 9:33,0.1,-10.9,-20
12/30/2020 10:33,0.1,-10.5,-20
12/30/2020 11:33,0.1,-10.5,-20
12/30/2020 12:33,0.1,-10.1,-20
12/30/2020 13:33,0.1,-9.7,-20
12/30/2020 14:33,0.1,-9.7,-20
12/30/2020 15:33,0.1,-10.1,-20
12/30/2020 16:33,0.1,-10.1,-20
12/30/2020 17:33,0.1,-10.9,-20
12/30/2020 18:33,0.1,-11.8,-20
12/30/2020 19:33,0.1,-11.8,-20
12/30/2020 20:33,0.1,-11.4,-20
12/30/2020 21:33,0.1,-10.9,-20
12/30/2020 22:33,0.1,-10.9,-20
12/30/2020 23:33,0.1,-10.1,-20
12/31/2020 0:33,0.1,-9.7,-20
12/31/2020 1:33,0.1,-9.2,-20
12/31/2020 2:33,0.1,-9.7,-20
12/31/2020 3:33,0.1,-9.7,-20
12/31/2020 4:33,0.1,-9.7,-20
12/31/2020 5:33,0.1,-9.7,-20
12/31/2020 6:33,0.1,-9.2,-20
12/31/2020 7:33,0.1,-9.2,-20
12/31/2020 8:33,0.1,-8.8,-20
12/31/2020 9:33,0.1,-7.2,-20
12/31/2020 10:33,0.1,-5.3,-20
12/31/2020 11:33,0.1,-4.5,-20
12/31/2020 12:33,0.1,-4.5,-20
12/31/2020 13:33,0.1,-4.9,-20
12/31/2020 14:33,0.1,-5.7,-20
12/31/2020 15:33,0.1,-5.7,-20
12/31/2020 16:33,0.1,-4.5,-20
12/31/2020 17:33,0.1,-5.7,-20
12/31/2020 18:33,0.1,-6.4,-20
12/31/2020 19:33,0.1,-6.4,-20
12/31/2020 20:33,0.1,-7.2,-20
12/31/2020 21:33,0.1,-7.6,-20
12/31/2020 22:33,0.1,-8,-20
12/31/2020 23:33,0.1,-8.4,-20
1/1/2021 0:33,0.1,-9.2,-20
1/1/2021 1:33,0.1,-10.1,-20
1/1/2021 2:33,0.1,-10.9,-20
1/1/2021 3:33,0.1,-12.7,-20
1/1/2021 4:33,0.1,-13.2,-20
1/1/2021 5:33,0.1,-12.2,-20
1/1/2021 6:33,0.1,-12.2,-20
1/1/2021 7:33,0.1,-13.6,-20
1/1/2021 8:33,0.1,-12.7,-20
1/1/2021 9:33,0.1,-10.5,-20
1/1/2021 10:33,0.1,-10.5,-20
1/1/2021 11:33,0.1,-10.5,-20
1/1/2021 12:33,0.1,-8,-20
1/1/2021 13:33,0.1,-6.4,-20
1/1/2021 14:33,0.1,-6.4,-20
1/1/2021 15:33,0.1,-7.6,-20
1/1/2021 16:33,0.1,-8.8,-20
1/1/2021 17:33,0.1,-10.9,-20
1/1/2021 18:33,0.1,-11.8,-20
1/1/2021 19:33,0.1,-11.4,-20
1/1/2021 20:33,0.1,-10.9,-20
1/1/2021 21:33,0.1,-10.9,-20
1/1/2021 22:33,0.1,-11.4,-20
1/1/2021 23:33,0.1,-11.4,-20
1/2/2021 0:33,0.1,-10.9,-20
1/2/2021 1:33,0.1,-10.1,-20
1/2/2021 2:33,0.1,-9.2,-20
1/2/2021 3:33,0.1,-9.2,-20
1/2/2021 4:33,0.1,-9.2,-20
1/2/2021 5:33,0.1,-9.7,-20
1/2/2021 6:33,0.1,-9.7,-20
1/2/2021 7:33,0.1,-10.1,-20
1/2/2021 8:33,0.1,-9.7,-20
1/2/2021 9:33,0.1,-9.7,-20
1/2/2021 10:33,0.1,-9.2,-20
1/2/2021 11:33,0.1,-8.8,-20
1/2/2021 12:33,0.1,-8,-20
1/2/2021 13:33,0.1,-6.1,-20
1/2/2021 14:33,0.1,-5.3,-20
1/2/2021 15:33,0.1,-5.3,-20
1/2/2021 16:33,0.1,-6.8,-20
1/2/2021 17:33,0.1,-8,-20
1/2/2021 18:33,0.1,-8.4,-20
1/2/2021 19:33,0.1,-8.4,-20
1/2/2021 20:33,0.1,-8.4,-20
1/2/2021 21:33,0.1,-8.8,-20
1/2/2021 22:33,0.1,-8.8,-20
1/2/2021 23:33,0.1,-9.2,-20
1/3/2021 0:33,0.1,-9.7,-20
1/3/2021 1:33,0.1,-9.7,-20
1/3/2021 2:33,0.1,-9.2,-20
1/3/2021 3:33,0.1,-9.2,-20
1/3/2021 4:33,0.1,-10.5,-19
1/3/2021 5:33,0.1,-11.4,-19
1/3/2021 6:33,0.1,-9.7,-19
1/3/2021 7:33,0.1,-9.2,-19
1/3/2021 8:33,0.1,-8.8,-20
1/3/2021 9:33,0.1,-7.2,-20
1/3/2021 10:33,0.1,-6.4,-20
1/3/2021 11:33,0.1,-5.7,-20
1/3/2021 12:33,0.1,-4.2,-20
1/3/2021 13:33,0.1,-4.2,-20
1/3/2021 14:33,0.1,-4.9,-19
1/3/2021 15:33,0.1,-5.7,-19
1/3/2021 16:33,0.1,-6.4,-19
1/3/2021 17:33,0.1,-6.8,-19
1/3/2021 18:33,0.1,-6.8,-19
1/3/2021 19:33,0.1,-6.4,-19
1/3/2021 20:33,0.1,-6.4,-19
1/3/2021 21:33,0.1,-6.4,-19
1/3/2021 22:33,0.1,-6.4,-19
1/3/2021 23:33,0.1,-6.4,-19
1/4/2021 0:33,0.1,-6.8,-19
1/4/2021 1:33,0.1,-7.2,-19
1/4/2021 2:33,0.1,-7.6,-19
1/4/2021 3:33,0.1,-8.4,-19
1/4/2021 4:33,0.1,-8.8,-19
1/4/2021 5:33,0.1,-10.1,-19
1/4/2021 6:33,0.1,-11.4,-19
1/4/2021 7:33,0.1,-11.8,-19
1/4/2021 8:33,0.1,-10.5,-19
1/4/2021 9:33,0.1,-9.2,-19
1/4/2021 10:33,0.1,-8.4,-19
1/4/2021 11:33,0.1,-7.2,-19
1/4/2021 12:33,0.1,-6.1,-19
1/4/2021 13:33,0.1,-4.9,-19
1/4/2021 14:33,0.1,-5.3,-19
1/4/2021 15:33,0.1,-6.4,-19
1/4/2021 16:33,0.1,-7.2,-19
1/4/2021 17:33,0.1,-7.6,-19
1/4/2021 18:33,0.1,-8,-18
1/4/2021 19:33,0.1,-7.2,-18
1/4/2021 20:33,0.1,-6.1,-18
1/4/2021 21:33,0.1,-5.7,-18
1/4/2021 22:33,0.1,-4.5,-18
1/4/2021 23:33,0.1,-4.5,-17
1/5/2021 0:33,0.1,-4.2,-17
1/5/2021 1:33,0.1,-3.8,-17
1/5/2021 2:33,0.1,-3.4,-16
1/5/2021 3:33,0.1,-3.8,-16
1/5/2021 4:33,0.1,-3.4,-15
1/5/2021 5:33,0.1,-3.8,-15
1/5/2021 6:33,0.1,-4.2,-15
1/5/2021 7:33,0.1,-4.5,-14
