DateTime,stage_cm,manual_stage_cm,discharge_Ls,stage_corr_cm,Discharge_Ls
2021-06-28T04:30:00Z,15.65264386921073,NA,NA,14.65264386921073,24.59110099827968
2021-06-28T04:45:00Z,15.65264386921073,NA,NA,14.65264386921073,24.59110099827968
2021-06-28T05:00:00Z,15.56086941004286,NA,NA,14.56086941004286,24.27050525627975
2021-06-28T05:15:00Z,15.509883599393865,NA,NA,14.509883599393865,24.093305451234272
2021-06-28T05:30:00Z,15.65264386921073,NA,NA,14.65264386921073,24.59110099827968
2021-06-28T05:45:00Z,15.458897788744872,NA,NA,14.458897788744872,23.91675488941072
2021-06-28T06:00:00Z,15.907572922455117,NA,NA,14.907572922455117,25.492681860830647
2021-06-28T06:15:00Z,15.520080761523692,NA,NA,14.520080761523692,24.128693472785713
2021-06-28T06:30:00Z,15.305940356798184,NA,NA,14.305940356798184,23.390998663272452
2021-06-28T06:45:00Z,15.520080761523692,NA,NA,14.520080761523692,24.128693472785713
2021-06-28T07:00:00Z,15.48948927513421,NA,NA,14.48948927513421,24.02260731731802
2021-06-28T07:15:00Z,15.428306302355534,NA,NA,14.428306302355534,23.81113618906329
2021-06-28T07:30:00Z,15.173377249111146,NA,NA,14.173377249111146,22.940069757941714
2021-06-28T07:45:00Z,15.36712332957686,NA,NA,14.36712332957686,23.6005999710481
2021-06-28T08:00:00Z,15.06120846568362,NA,NA,14.06120846568362,22.561942534565702
2021-06-28T08:15:00Z,15.132588600592126,NA,NA,14.132588600592126,22.80220537323735
2021-06-28T08:30:00Z,14.887856709477422,NA,NA,13.887856709477422,21.98374489391157
2021-06-28T08:45:00Z,14.898053871607104,NA,NA,13.898053871607104,22.01754876200108
2021-06-28T09:00:00Z,15.0000254929048,NA,NA,14.0000254929048,22.35701577798726
2021-06-28T09:15:00Z,15.2957431946685,NA,NA,14.2957431946685,23.356156006027902
2021-06-28T09:30:00Z,15.224363059759995,NA,NA,14.224363059759995,23.112984557722132
2021-06-28T09:45:00Z,14.857265223088083,NA,NA,13.857265223088083,21.882489108015328
2021-06-28T10:00:00Z,15.09179995207296,NA,NA,14.09179995207296,22.664756504194518
2021-06-28T10:15:00Z,15.14278576272181,NA,NA,14.14278576272181,22.836632514819886
2021-06-28T10:30:00Z,14.857265223088083,NA,NA,13.857265223088083,21.882489108015328
2021-06-28T10:45:00Z,15.020419817164456,NA,NA,14.020419817164456,22.425220817931404
2021-06-28T11:00:00Z,14.95923684438578,NA,NA,13.95923684438578,22.22091733484647
2021-06-28T11:15:00Z,14.67371630475191,NA,NA,13.67371630475191,21.279862671394987
2021-06-28T11:30:00Z,14.898053871607104,NA,NA,13.898053871607104,22.01754876200108
2021-06-28T11:45:00Z,15.020419817164456,NA,NA,14.020419817164456,22.425220817931404
2021-06-28T12:00:00Z,15.11219427633247,NA,NA,14.11219427633247,22.733428999257935
2021-06-28T12:15:00Z,15.152982924851637,NA,NA,14.152982924851637,22.871085626131784
2021-06-28T12:30:00Z,14.79608225030926,NA,NA,13.79608225030926,21.680678718902016
2021-06-28T12:45:00Z,14.663519142622082,NA,NA,13.663519142622082,21.246630137340272
2021-06-28T13:00:00Z,14.826673736698742,NA,NA,13.826673736698742,21.78146704967896
2021-06-28T13:15:00Z,15.163180086981319,NA,NA,14.163180086981319,22.905564707172065
2021-06-28T13:30:00Z,15.152982924851491,NA,NA,14.152982924851491,22.87108562613129
2021-06-28T13:45:00Z,14.97963116864529,NA,NA,13.97963116864529,22.288914616959115
2021-06-28T14:00:00Z,14.847068060958255,NA,NA,13.847068060958255,21.84878911884084
2021-06-28T14:15:00Z,15.26515170827916,NA,NA,14.26515170827916,23.25178385266652
2021-06-28T14:30:00Z,15.275348870408987,NA,NA,14.275348870408987,23.28654860072493
2021-06-28T14:45:00Z,14.949039682255952,NA,NA,13.949039682255952,22.18695764838322
2021-06-28T15:00:00Z,15.051011303553793,NA,NA,14.051011303553793,22.527723150813692
2021-06-28T15:15:00Z,15.183574411240974,NA,NA,14.183574411240974,22.974600778440248
2021-06-28T15:30:00Z,15.04081414142411,NA,NA,14.04081414142411,22.493529736791047
2021-06-28T15:45:00Z,14.92864535799644,NA,NA,13.92864535799644,22.119116184643826
2021-06-28T16:00:00Z,15.28554603253867,NA,NA,14.28554603253867,23.32133931851173
2021-06-28T16:15:00Z,15.030616979294283,NA,NA,14.030616979294283,22.459362292496785
2021-06-28T16:30:00Z,14.979631168645435,NA,NA,13.979631168645435,22.288914616959595
2021-06-28T16:45:00Z,14.949039682255952,NA,NA,13.949039682255952,22.18695764838322
2021-06-28T17:00:00Z,15.132588600592126,NA,NA,14.132588600592126,22.80220537323735
2021-06-28T17:15:00Z,14.97963116864529,NA,NA,13.97963116864529,22.288914616959115
2021-06-28T17:30:00Z,15.020419817164456,NA,NA,14.020419817164456,22.425220817931404
2021-06-28T17:45:00Z,14.938842520126268,NA,NA,13.938842520126268,22.153023931649322
2021-06-28T18:00:00Z,14.816476574568771,NA,NA,13.816476574568771,21.74784496969063
2021-06-28T18:15:00Z,15.030616979294283,NA,NA,14.030616979294283,22.459362292496785
2021-06-28T18:30:00Z,14.724702115400902,NA,NA,13.724702115400902,21.44641488760123
2021-06-28T18:45:00Z,14.745096439660411,NA,NA,13.745096439660411,21.51321756218557
2021-06-28T19:00:00Z,14.938842520126268,NA,NA,13.938842520126268,22.153023931649322
2021-06-28T19:15:00Z,14.867462385217767,NA,NA,13.867462385217767,21.916215066918216
2021-06-28T19:30:00Z,15.04081414142411,NA,NA,14.04081414142411,22.493529736791047
2021-06-28T19:45:00Z,14.97963116864529,NA,NA,13.97963116864529,22.288914616959115
2021-06-28T20:00:00Z,14.867462385217767,NA,NA,13.867462385217767,21.916215066918216
2021-06-28T20:15:00Z,14.755293601790239,NA,NA,13.755293601790239,21.546657854071306
2021-06-28T20:30:00Z,15.203968735500485,NA,NA,14.203968735500485,23.043740728623433
2021-06-28T20:45:00Z,14.581941845584037,NA,NA,13.581941845584037,20.98170477514396
2021-06-28T21:00:00Z,14.887856709477276,NA,NA,13.887856709477276,21.983744893911087
2021-06-28T21:15:00Z,15.11219427633247,NA,NA,14.11219427633247,22.733428999257935
2021-06-28T21:30:00Z,15.132588600591982,NA,NA,14.132588600591982,22.802205373236866
2021-06-28T21:45:00Z,14.785885088179578,NA,NA,13.785885088179578,21.647134548101263
2021-06-28T22:00:00Z,15.132588600592126,NA,NA,14.132588600592126,22.80220537323735
2021-06-28T22:15:00Z,15.030616979294138,NA,NA,14.030616979294138,22.459362292496298
2021-06-28T22:30:00Z,15.051011303553793,NA,NA,14.051011303553793,22.527723150813692
2021-06-28T22:45:00Z,15.489489275134355,NA,NA,14.489489275134355,24.022607317318524
2021-06-28T23:00:00Z,15.214165897630313,NA,NA,14.214165897630313,23.078349658308596
2021-06-28T23:15:00Z,14.989828330775117,NA,NA,13.989828330775117,22.322952212608993
2021-06-28T23:30:00Z,14.806279412439087,NA,NA,13.806279412439087,21.71424885943212
2021-06-28T23:45:00Z,15.224363059759995,NA,NA,14.224363059759995,23.112984557722132
2021-06-29T00:00:00Z,15.071405627813451,NA,NA,14.071405627813451,22.596187888046607
2021-06-29T00:15:00Z,15.152982924851491,NA,NA,14.152982924851491,22.87108562613129
2021-06-29T00:30:00Z,15.203968735500485,NA,NA,14.203968735500485,23.043740728623433
2021-06-29T00:45:00Z,14.765490763920067,NA,NA,13.765490763920067,21.580124115685905
2021-06-29T01:00:00Z,15.214165897630313,NA,NA,14.214165897630313,23.078349658308596
2021-06-29T01:15:00Z,15.132588600592126,NA,NA,14.132588600592126,22.80220537323735
2021-06-29T01:30:00Z,14.92864535799644,NA,NA,13.92864535799644,22.119116184643826
2021-06-29T01:45:00Z,14.877659547347594,NA,NA,13.877659547347594,21.949966995550454
2021-06-29T02:00:00Z,15.234560221889822,NA,NA,14.234560221889822,23.147645426865036
2021-06-29T02:15:00Z,14.806279412439233,NA,NA,13.806279412439233,21.7142488594326
2021-06-29T02:30:00Z,14.847068060958255,NA,NA,13.847068060958255,21.84878911884084
2021-06-29T02:45:00Z,15.24475738401965,NA,NA,14.24475738401965,23.18233226573682
2021-06-29T03:00:00Z,15.275348870408843,NA,NA,14.275348870408843,23.28654860072444
2021-06-29T03:15:00Z,15.061208465683475,NA,NA,14.061208465683475,22.561942534565212
2021-06-29T03:30:00Z,14.979631168645435,NA,NA,13.979631168645435,22.288914616959595
2021-06-29T03:45:00Z,14.938842520126268,NA,NA,13.938842520126268,22.153023931649322
2021-06-29T04:00:00Z,14.938842520126268,NA,NA,13.938842520126268,22.153023931649322
2021-06-29T04:15:00Z,15.051011303553793,NA,NA,14.051011303553793,22.527723150813692
2021-06-29T04:30:00Z,15.285546032538814,NA,NA,14.285546032538814,23.32133931851222
2021-06-29T04:45:00Z,14.857265223088083,NA,NA,13.857265223088083,21.882489108015328
2021-06-29T05:00:00Z,15.387517653836515,NA,NA,14.387517653836515,23.670674831471324
2021-06-29T05:15:00Z,15.030616979294138,NA,NA,14.030616979294138,22.459362292496298
2021-06-29T05:30:00Z,15.030616979294283,NA,NA,14.030616979294283,22.459362292496785
